time_ps,current_mA
391250.0,38.7395
391875.0,38.6020
392500.0,37.3915
393125.0,38.6398
393750.0,37.9079
394375.0,39.2206
395000.0,37.5353
395625.0,36.3420
396250.0,37.6213
396875.0,31.5784
397500.0,37.7083
398125.0,47.4196
398750.0,53.0020
399375.0,59.3101
400000.0,59.3848
400625.0,54.6290
401250.0,55.9349
401875.0,61.9746
402500.0,56.5963
403125.0,64.5045
403750.0,57.9944
404375.0,59.1833
405000.0,62.6889
405625.0,58.3800
406250.0,55.0932
406875.0,57.6818
407500.0,57.8967
408125.0,54.0422
408750.0,57.2581
409375.0,55.8476
410000.0,60.6806
410625.0,58.1004
411250.0,57.1799
411875.0,223.8055
412500.0,227.5101
413125.0,231.9392
413750.0,213.7532
414375.0,213.2821
415000.0,237.4276
415625.0,220.3612
416250.0,209.0605
416875.0,48.0430
417500.0,48.0889
418125.0,43.4028
418750.0,47.5393
419375.0,48.7286
420000.0,47.8798
420625.0,48.4852
421250.0,43.7000
421875.0,47.7779
422500.0,46.2888
423125.0,45.8654
423750.0,49.0458
424375.0,50.4763
425000.0,51.2168
425625.0,50.0898
426250.0,46.7421
426875.0,47.8289
427500.0,48.8020
428125.0,47.2848
428750.0,47.3073
429375.0,48.9358
430000.0,46.8607
430625.0,35.6508
431250.0,36.2332
431875.0,38.1727
432500.0,37.0055
433125.0,37.6294
433750.0,38.2396
434375.0,36.3065
435000.0,38.3991
435625.0,37.7009
436250.0,34.7156
436875.0,39.6683
437500.0,36.0736
438125.0,33.9381
438750.0,35.0667
439375.0,35.1111
440000.0,37.0965
440625.0,36.4934
441250.0,36.3769
441875.0,38.1464
442500.0,37.6288
443125.0,37.5847
443750.0,37.7582
444375.0,38.1398
445000.0,33.1003
445625.0,36.3258
446250.0,32.9666
446875.0,37.0667
447500.0,57.9866
448125.0,61.0320
448750.0,61.4441
449375.0,58.5880
450000.0,56.5490
450625.0,59.4070
451250.0,56.4690
451875.0,57.9960
452500.0,60.8598
453125.0,56.3825
453750.0,60.3365
454375.0,59.9645
455000.0,55.2311
455625.0,60.8243
456250.0,60.0258
456875.0,58.2956
457500.0,55.7893
458125.0,55.5083
458750.0,56.4408
459375.0,59.5735
460000.0,55.2287
460625.0,59.2688
461250.0,211.0303
461875.0,222.7042
462500.0,226.2335
463125.0,252.5077
463750.0,209.5052
464375.0,241.5602
465000.0,226.6857
465625.0,229.6257
466250.0,47.2781
466875.0,48.0451
467500.0,46.6388
468125.0,50.4170
468750.0,45.9273
469375.0,49.6608
470000.0,45.4857
470625.0,46.8584
471250.0,44.4809
471875.0,48.0693
472500.0,50.3960
473125.0,46.8182
473750.0,46.5373
474375.0,44.3807
475000.0,46.4612
475625.0,43.2569
476250.0,44.8547
476875.0,47.5329
477500.0,50.0997
478125.0,53.6016
478750.0,45.6215
479375.0,50.3730
480000.0,37.4509
480625.0,36.7202
481250.0,37.8003
481875.0,37.1145
482500.0,37.2042
483125.0,36.2446
483750.0,34.4135
484375.0,34.1443
485000.0,38.2085
485625.0,36.4881
486250.0,35.8972
486875.0,37.0157
487500.0,38.4706
488125.0,37.3337
488750.0,35.7863
489375.0,39.2686
490000.0,39.9215
490625.0,37.9149
491250.0,38.8013
491875.0,39.2976
492500.0,61.2773
493125.0,59.7809
493750.0,59.7352
494375.0,59.5070
495000.0,54.8177
495625.0,60.0321
496250.0,54.0681
496875.0,55.6957
497500.0,61.7803
498125.0,60.4366
498750.0,62.3135
499375.0,57.2121
500000.0,54.6585
500625.0,57.3027
501250.0,58.2959
501875.0,58.2291
502500.0,61.2877
503125.0,56.9523
503750.0,59.0209
504375.0,55.1330
505000.0,59.3059
505625.0,58.0090
506250.0,216.5646
506875.0,222.3469
507500.0,222.9280
508125.0,221.9608
508750.0,244.9276
509375.0,223.8925
510000.0,222.2562
510625.0,201.4037
511250.0,44.8986
511875.0,46.3818
512500.0,45.3882
513125.0,50.2470
513750.0,46.6124
514375.0,50.0278
515000.0,47.1450
515625.0,47.0875
516250.0,46.7913
516875.0,47.0089
517500.0,51.0392
518125.0,41.5489
518750.0,42.2964
519375.0,45.7235
520000.0,47.0341
520625.0,48.6217
521250.0,48.1118
521875.0,46.0970
522500.0,49.3948
523125.0,49.4210
523750.0,47.4325
524375.0,49.2622
525000.0,37.5044
525625.0,35.9613
526250.0,38.2910
526875.0,37.2046
527500.0,37.0025
528125.0,39.7250
528750.0,32.4659
529375.0,34.3773
530000.0,34.8039
530625.0,36.3280
531250.0,36.5290
531875.0,34.2114
532500.0,55.1430
533125.0,55.5036
533750.0,65.1265
534375.0,63.2251
535000.0,56.8059
535625.0,56.9456
536250.0,54.6673
536875.0,52.4664
537500.0,57.6610
538125.0,55.1062
538750.0,57.7539
539375.0,53.3594
540000.0,55.7903
540625.0,58.4310
541250.0,59.0620
541875.0,59.2107
542500.0,54.1706
543125.0,60.4786
543750.0,55.6794
544375.0,59.8353
545000.0,57.9691
545625.0,54.0085
546250.0,228.3321
546875.0,236.2382
547500.0,239.1104
548125.0,230.3645
548750.0,249.7686
549375.0,243.6871
550000.0,229.0228
550625.0,240.7014
551250.0,51.5444
551875.0,51.6071
552500.0,44.1142
553125.0,44.8226
553750.0,50.4896
554375.0,44.5130
555000.0,43.8920
555625.0,45.8574
556250.0,47.9875
556875.0,46.7594
557500.0,45.4712
558125.0,45.4156
558750.0,45.3260
559375.0,44.9332
560000.0,52.3618
560625.0,47.6992
561250.0,49.0839
561875.0,45.8507
562500.0,46.5630
563125.0,45.3231
563750.0,40.7685
564375.0,43.7617
565000.0,33.6504
565625.0,32.8379
566250.0,34.7886
566875.0,39.4512
567500.0,36.9178
568125.0,39.3875
568750.0,37.7603
569375.0,38.4477
570000.0,35.3333
570625.0,37.9693
571250.0,38.3481
571875.0,35.9332
572500.0,38.0351
573125.0,38.0474
573750.0,35.9833
574375.0,34.9229
575000.0,34.8094
575625.0,37.1600
576250.0,37.6050
576875.0,35.5338
577500.0,37.0492
578125.0,38.0555
578750.0,38.1437
579375.0,39.8710
580000.0,39.3624
580625.0,35.1476
581250.0,40.1146
581875.0,36.0177
582500.0,38.9330
583125.0,37.1258
583750.0,36.2375
584375.0,33.6558
585000.0,36.6826
585625.0,34.1151
586250.0,60.8052
586875.0,62.3987
587500.0,55.6890
588125.0,58.8757
588750.0,55.8964
589375.0,56.1774
590000.0,60.2460
590625.0,57.8882
591250.0,63.0450
591875.0,56.6015
592500.0,60.8981
593125.0,58.2825
593750.0,60.3078
594375.0,56.7032
595000.0,57.8563
595625.0,57.6651
596250.0,55.5754
596875.0,59.9200
597500.0,59.8857
598125.0,59.7213
598750.0,62.4572
599375.0,62.2031
600000.0,220.7819
600625.0,229.1968
601250.0,217.9845
601875.0,225.2627
602500.0,218.2528
603125.0,243.2258
603750.0,229.0916
604375.0,222.5472
605000.0,49.8050
605625.0,41.8991
606250.0,42.2669
606875.0,48.8702
607500.0,47.1421
608125.0,47.5885
608750.0,43.8830
609375.0,46.9454
610000.0,51.7082
610625.0,48.9369
611250.0,47.3988
611875.0,45.9682
612500.0,46.0728
613125.0,41.9964
613750.0,47.6055
614375.0,48.9869
615000.0,43.2973
615625.0,45.4457
616250.0,44.2800
616875.0,44.7314
617500.0,47.1257
618125.0,42.1017
618750.0,38.1364
619375.0,38.3946
620000.0,36.5355
620625.0,32.4107
621250.0,35.1566
621875.0,39.2809
622500.0,31.8607
623125.0,36.3571
623750.0,34.8170
624375.0,38.4885
625000.0,35.7510
625625.0,37.7473
626250.0,38.0461
626875.0,40.3970
627500.0,36.6246
628125.0,37.6957
628750.0,34.2526
629375.0,39.2023
630000.0,35.5931
630625.0,35.9626
631250.0,36.9588
631875.0,34.1087
632500.0,37.4232
633125.0,38.7898
633750.0,37.5419
634375.0,34.0605
635000.0,36.7710
635625.0,38.3728
636250.0,33.5257
636875.0,35.0117
637500.0,38.6216
638125.0,37.4997
638750.0,37.7621
639375.0,63.3925
640000.0,59.3588
640625.0,59.9079
641250.0,65.8612
641875.0,57.3800
642500.0,55.6861
643125.0,59.2406
643750.0,59.2731
644375.0,56.4725
645000.0,55.0060
645625.0,64.6985
646250.0,58.9478
646875.0,55.8764
647500.0,60.6562
648125.0,57.6835
648750.0,57.2666
649375.0,59.6306
650000.0,54.2535
650625.0,59.0226
651250.0,63.5476
651875.0,59.3519
652500.0,56.9090
653125.0,219.2951
653750.0,220.3837
654375.0,222.1429
655000.0,220.7497
655625.0,235.3085
656250.0,205.5014
656875.0,234.6975
657500.0,220.7285
658125.0,47.8858
658750.0,44.3516
659375.0,50.1223
660000.0,49.9272
660625.0,49.2550
661250.0,43.4403
661875.0,48.9484
662500.0,47.9514
663125.0,43.2276
663750.0,46.9429
664375.0,47.8567
665000.0,48.3068
665625.0,47.4166
666250.0,47.6844
666875.0,50.4630
667500.0,49.8812
668125.0,40.2624
668750.0,46.2540
669375.0,46.6131
670000.0,42.8826
670625.0,47.2213
671250.0,49.9346
671875.0,34.9898
672500.0,37.6223
673125.0,35.3057
673750.0,35.7570
674375.0,39.7332
675000.0,35.9963
675625.0,37.8551
676250.0,33.5382
676875.0,40.4453
677500.0,38.1149
678125.0,36.6624
678750.0,38.0648
679375.0,34.3918
680000.0,39.1877
680625.0,36.4006
681250.0,36.6225
681875.0,36.0904
682500.0,35.9258
683125.0,38.2851
683750.0,37.4734
684375.0,38.2057
685000.0,36.9837
685625.0,37.9494
686250.0,36.2251
686875.0,41.1250
687500.0,34.0993
688125.0,39.3327
688750.0,39.5306
689375.0,35.4235
690000.0,64.4649
690625.0,60.8869
691250.0,60.8163
691875.0,58.0813
692500.0,57.3700
693125.0,57.3927
693750.0,59.1325
694375.0,62.0634
695000.0,58.5258
695625.0,55.3568
696250.0,60.3908
696875.0,60.6713
697500.0,59.8985
698125.0,60.1619
698750.0,57.2143
699375.0,55.3059
700000.0,55.4822
700625.0,53.2572
701250.0,58.6872
701875.0,57.7580
702500.0,56.7240
703125.0,49.4287
703750.0,210.9677
704375.0,237.6095
705000.0,217.5230
705625.0,229.0567
706250.0,209.3548
706875.0,241.1854
707500.0,223.3797
708125.0,228.2630
708750.0,52.4656
709375.0,50.5636
710000.0,46.2796
710625.0,45.6059
711250.0,46.2350
711875.0,48.1983
712500.0,46.7527
713125.0,46.0712
713750.0,50.4479
714375.0,46.7316
715000.0,52.4040
715625.0,47.2132
716250.0,51.1955
716875.0,47.8397
717500.0,49.2630
718125.0,45.2972
718750.0,44.9937
719375.0,48.0803
720000.0,49.3231
720625.0,47.0946
721250.0,43.9770
721875.0,43.8034
722500.0,34.3598
723125.0,33.7299
723750.0,37.2025
724375.0,39.0813
725000.0,36.9752
725625.0,32.8182
726250.0,36.6471
726875.0,36.6988
727500.0,40.8776
728125.0,34.3043
728750.0,36.2772
729375.0,40.1558
730000.0,37.8325
730625.0,38.0421
731250.0,37.2120
731875.0,37.6104
732500.0,60.2551
733125.0,55.6525
733750.0,60.5464
734375.0,54.0183
735000.0,58.9523
735625.0,58.5183
736250.0,56.2128
736875.0,57.9342
737500.0,56.1946
738125.0,54.8921
738750.0,56.9745
739375.0,54.7984
740000.0,58.9361
740625.0,54.6648
741250.0,60.0647
741875.0,54.5737
742500.0,56.3577
743125.0,56.1887
743750.0,61.8429
744375.0,58.9578
745000.0,57.3860
745625.0,59.4463
746250.0,201.2941
746875.0,224.5147
747500.0,247.4720
748125.0,226.4889
748750.0,225.7640
749375.0,231.1664
750000.0,235.0756
750625.0,202.5285
751250.0,43.0465
751875.0,47.4942
752500.0,45.3200
753125.0,50.0833
753750.0,46.2593
754375.0,42.4539
755000.0,44.0202
755625.0,40.5383
756250.0,46.4498
756875.0,46.5573
757500.0,46.0025
758125.0,49.5354
758750.0,49.8165
759375.0,46.5996
760000.0,41.9835
760625.0,48.4506
761250.0,48.3051
761875.0,47.7271
762500.0,49.3065
763125.0,44.2627
763750.0,51.7206
764375.0,44.7453
765000.0,38.3861
765625.0,33.8784
766250.0,35.2790
766875.0,39.8053
767500.0,36.5173
768125.0,38.5539
768750.0,37.4384
769375.0,36.8058
770000.0,39.5231
770625.0,36.5622
771250.0,33.7056
771875.0,35.5140
772500.0,38.0197
773125.0,37.7317
773750.0,34.1009
774375.0,35.6600
775000.0,35.9238
775625.0,36.3239
776250.0,34.4546
776875.0,35.8375
777500.0,35.6521
778125.0,38.4273
778750.0,38.4969
779375.0,36.7303
780000.0,36.2747
780625.0,37.2589
781250.0,35.4893
781875.0,34.8784
782500.0,55.2734
783125.0,56.1590
783750.0,54.6259
784375.0,58.4700
785000.0,60.1162
785625.0,53.3974
786250.0,58.0729
786875.0,57.3622
787500.0,58.9904
788125.0,57.9625
788750.0,53.7846
789375.0,54.3391
790000.0,58.0853
790625.0,60.9835
791250.0,51.5789
791875.0,59.0026
792500.0,61.4499
793125.0,57.5562
793750.0,59.5956
794375.0,55.9611
795000.0,57.6538
795625.0,53.2994
796250.0,204.8056
796875.0,242.9361
797500.0,220.5741
798125.0,226.7159
798750.0,215.9173
799375.0,215.6444
800000.0,229.9835
800625.0,223.5369
801250.0,47.8882
801875.0,48.0635
802500.0,47.7540
803125.0,47.5607
803750.0,50.7078
804375.0,44.4912
805000.0,46.8709
805625.0,49.6618
806250.0,49.9717
806875.0,43.6589
807500.0,46.2660
808125.0,50.1916
808750.0,48.1940
809375.0,47.4589
810000.0,46.4884
810625.0,46.0981
811250.0,47.6773
811875.0,46.4069
812500.0,46.8999
813125.0,47.1847
813750.0,45.4065
814375.0,48.2505
815000.0,42.3914
815625.0,33.7126
816250.0,37.5994
816875.0,35.5936
817500.0,38.0682
818125.0,37.0861
818750.0,38.4094
819375.0,39.1747
820000.0,37.3560
820625.0,39.0943
821250.0,32.6630
821875.0,39.9423
822500.0,37.6939
823125.0,38.9940
823750.0,34.7432
824375.0,35.4631
825000.0,37.2700
825625.0,36.9685
826250.0,37.5237
826875.0,39.0064
827500.0,33.7343
828125.0,38.8016
828750.0,37.0153
829375.0,36.6230
830000.0,34.2784
830625.0,37.9306
831250.0,32.5339
831875.0,38.1995
832500.0,34.2396
833125.0,37.0989
833750.0,36.7795
834375.0,39.1636
835000.0,57.4819
835625.0,55.9870
836250.0,56.5309
836875.0,61.6914
837500.0,59.5553
838125.0,56.8817
838750.0,57.3143
839375.0,53.4552
840000.0,59.1266
840625.0,52.8965
841250.0,60.1802
841875.0,58.3730
842500.0,64.9222
843125.0,54.8096
843750.0,57.7023
844375.0,63.2150
845000.0,61.4550
845625.0,55.9810
846250.0,58.6495
846875.0,58.0058
847500.0,58.8177
848125.0,55.9738
848750.0,223.9951
849375.0,207.0219
850000.0,226.5201
850625.0,230.0627
851250.0,222.4415
851875.0,206.8307
852500.0,236.1210
853125.0,229.1009
853750.0,45.2939
854375.0,46.3406
855000.0,43.4734
855625.0,44.5903
856250.0,45.7361
856875.0,49.8868
857500.0,45.4972
858125.0,48.5045
858750.0,45.7350
859375.0,47.5827
860000.0,46.6677
860625.0,49.0517
861250.0,45.7432
861875.0,43.3046
862500.0,43.7524
863125.0,45.7501
863750.0,44.0647
864375.0,47.9640
865000.0,45.9054
865625.0,52.5803
866250.0,42.9164
866875.0,47.4785
867500.0,34.9133
868125.0,36.0872
868750.0,37.2616
869375.0,32.6981
870000.0,37.4381
870625.0,40.5204
871250.0,36.1611
871875.0,37.4806
872500.0,38.8961
873125.0,36.6967
