time_ps,current_mA
106875.0,286.2450
107500.0,273.6302
108125.0,262.8415
108750.0,262.1089
109375.0,282.4162
110000.0,302.1073
110625.0,282.2399
111250.0,278.3391
111875.0,284.0016
112500.0,298.2840
113125.0,283.0714
113750.0,274.2470
114375.0,295.4880
115000.0,286.0026
115625.0,301.5006
116250.0,282.5653
116875.0,262.8574
117500.0,260.8458
118125.0,303.1130
118750.0,304.1313
119375.0,277.4867
120000.0,274.6354
120625.0,300.4602
121250.0,264.5014
121875.0,267.4738
122500.0,289.0066
123125.0,274.4755
123750.0,279.9283
124375.0,277.7118
125000.0,284.7260
125625.0,299.7047
126250.0,281.2682
126875.0,289.0151
127500.0,251.2976
128125.0,279.3179
128750.0,268.1948
129375.0,262.9366
130000.0,267.7059
130625.0,275.3223
131250.0,292.8226
131875.0,261.4305
132500.0,280.4288
133125.0,273.2216
133750.0,275.4126
134375.0,294.0386
135000.0,287.5336
135625.0,298.7236
136250.0,277.8369
136875.0,270.2568
137500.0,276.8660
138125.0,283.3950
138750.0,282.4720
139375.0,264.8186
140000.0,281.2669
140625.0,283.1952
141250.0,315.2446
141875.0,306.2758
142500.0,268.0546
143125.0,275.9766
143750.0,259.5118
144375.0,271.7301
145000.0,284.4185
145625.0,296.8820
146250.0,269.7928
146875.0,270.8419
147500.0,249.9380
148125.0,277.7227
148750.0,265.1262
149375.0,272.5878
150000.0,267.7239
150625.0,278.6803
151250.0,255.3918
151875.0,259.4614
152500.0,309.8095
153125.0,261.9761
153750.0,264.6450
154375.0,305.7168
155000.0,320.6709
155625.0,263.5981
156250.0,274.8445
156875.0,284.7818
157500.0,304.2018
158125.0,266.1840
158750.0,276.5661
159375.0,290.8827
160000.0,286.0867
160625.0,274.7338
161250.0,278.1265
161875.0,260.7515
162500.0,276.6656
163125.0,276.2706
163750.0,283.2504
164375.0,272.2254
165000.0,286.6015
165625.0,294.1780
166250.0,282.1760
166875.0,284.9246
167500.0,280.7442
168125.0,280.0012
168750.0,269.8982
169375.0,284.4309
170000.0,278.6380
170625.0,309.3044
171250.0,302.0270
171875.0,285.4019
172500.0,269.3172
173125.0,264.4262
173750.0,296.6760
174375.0,283.6785
175000.0,286.7220
175625.0,255.5758
176250.0,292.9841
176875.0,286.3619
177500.0,264.4540
178125.0,273.3987
178750.0,283.6920
179375.0,280.7345
180000.0,275.9096
180625.0,278.5512
181250.0,276.4723
181875.0,282.1359
182500.0,300.6009
183125.0,244.0668
183750.0,276.6841
184375.0,282.4712
185000.0,284.1439
185625.0,274.7932
186250.0,255.4059
186875.0,284.5919
187500.0,304.1829
188125.0,258.5259
188750.0,292.0936
189375.0,275.4006
190000.0,279.1415
190625.0,265.2594
191250.0,275.3176
191875.0,298.2006
192500.0,288.1572
193125.0,304.2524
193750.0,296.4838
194375.0,286.1472
195000.0,304.4151
195625.0,286.1459
196250.0,291.5918
196875.0,275.8480
197500.0,280.9316
198125.0,270.2361
198750.0,293.8542
199375.0,263.5037
200000.0,290.9529
200625.0,277.3309
201250.0,296.3975
201875.0,290.5122
202500.0,305.4890
203125.0,290.2308
203750.0,257.9914
204375.0,279.0627
205000.0,263.5919
205625.0,272.7441
206250.0,301.1572
206875.0,288.9255
207500.0,270.2150
208125.0,265.8080
208750.0,280.4589
209375.0,262.9682
210000.0,270.6040
210625.0,284.3681
211250.0,296.1744
211875.0,288.5227
212500.0,247.9219
213125.0,284.2611
213750.0,281.0085
214375.0,285.7945
215000.0,302.6269
215625.0,251.1147
216250.0,271.7246
216875.0,288.2727
217500.0,257.8577
218125.0,300.6633
218750.0,37.6815
219375.0,38.5662
220000.0,225.3771
220625.0,241.4397
221250.0,244.3943
221875.0,234.7014
222500.0,234.7191
223125.0,235.1360
223750.0,221.9852
224375.0,230.2887
225000.0,46.6416
225625.0,47.9010
226250.0,49.3496
226875.0,44.5124
227500.0,36.7687
228125.0,39.7407
228750.0,35.6244
229375.0,35.4788
230000.0,227.2759
230625.0,234.4993
231250.0,225.1285
231875.0,239.9508
232500.0,234.6389
233125.0,234.4705
233750.0,231.2338
234375.0,251.1861
235000.0,46.5179
235625.0,42.2917
236250.0,50.7700
236875.0,45.9244
237500.0,37.1996
238125.0,39.4227
238750.0,34.0358
239375.0,34.6845
240000.0,213.4252
240625.0,222.7880
241250.0,237.0998
241875.0,238.0806
242500.0,235.2048
243125.0,215.6119
243750.0,205.2028
244375.0,232.6305
245000.0,45.8913
245625.0,48.0796
246250.0,48.6496
246875.0,47.3249
247500.0,38.4062
248125.0,37.4240
248750.0,37.9806
249375.0,35.6964
250000.0,222.9794
250625.0,227.2137
251250.0,234.2309
251875.0,220.5704
252500.0,230.8631
253125.0,222.0093
253750.0,223.6777
254375.0,234.3321
255000.0,42.3163
255625.0,43.9533
256250.0,43.5169
256875.0,41.5160
257500.0,35.7452
258125.0,38.3865
258750.0,36.4730
259375.0,37.3659
260000.0,244.6349
260625.0,247.4012
261250.0,231.1980
261875.0,247.7016
262500.0,233.0687
263125.0,222.2862
263750.0,225.1050
264375.0,214.8258
265000.0,44.9129
265625.0,46.1587
266250.0,48.8884
266875.0,51.0438
267500.0,34.4430
268125.0,37.7267
268750.0,35.0750
269375.0,37.8782
270000.0,223.5253
270625.0,204.4023
271250.0,235.4433
271875.0,218.1937
272500.0,218.9936
273125.0,212.9653
273750.0,217.6393
274375.0,229.8138
275000.0,46.5553
275625.0,47.7724
276250.0,47.8505
276875.0,50.1036
277500.0,36.3658
278125.0,34.2678
278750.0,38.9744
279375.0,36.3867
280000.0,244.9293
280625.0,236.4472
281250.0,230.4788
281875.0,236.0458
282500.0,254.6317
283125.0,256.0930
283750.0,232.8048
284375.0,233.8582
285000.0,49.5292
285625.0,45.0127
286250.0,47.7827
286875.0,46.9392
287500.0,37.5807
288125.0,35.4583
288750.0,34.0593
289375.0,33.1650
290000.0,212.4294
290625.0,219.8399
291250.0,221.7016
291875.0,246.7939
292500.0,237.4424
293125.0,214.1765
293750.0,228.9117
294375.0,220.4204
295000.0,46.3317
295625.0,47.4355
296250.0,48.4551
296875.0,46.2027
297500.0,38.9681
298125.0,34.8874
298750.0,37.0117
299375.0,41.8057
300000.0,234.5877
300625.0,248.6253
301250.0,233.0616
301875.0,238.7370
302500.0,231.3413
303125.0,230.0233
303750.0,222.9580
304375.0,236.9915
305000.0,44.9989
305625.0,48.5641
306250.0,49.5504
306875.0,47.8613
307500.0,36.4704
308125.0,37.8398
308750.0,36.4290
309375.0,38.7308
310000.0,204.3967
310625.0,221.2244
311250.0,202.6034
311875.0,208.1806
312500.0,240.3435
313125.0,235.0708
313750.0,216.9058
314375.0,208.0968
315000.0,40.0334
315625.0,45.7228
316250.0,52.6880
316875.0,48.0220
317500.0,35.9648
318125.0,37.8604
318750.0,34.1122
319375.0,36.4500
320000.0,233.1539
320625.0,231.0012
321250.0,241.1734
321875.0,235.9979
322500.0,239.7526
323125.0,224.0149
323750.0,242.4147
324375.0,250.8957
325000.0,44.7201
325625.0,44.9139
326250.0,50.1391
326875.0,46.5503
327500.0,39.5971
328125.0,36.1813
328750.0,39.6918
329375.0,37.2432
330000.0,227.9051
330625.0,242.6031
331250.0,220.9301
331875.0,214.4124
332500.0,219.9537
333125.0,230.0888
333750.0,207.3852
334375.0,232.1715
335000.0,45.7339
335625.0,49.6974
336250.0,41.3735
336875.0,45.1516
337500.0,33.8800
338125.0,35.4715
338750.0,37.4582
339375.0,36.6684
340000.0,229.0608
340625.0,230.1535
341250.0,234.3593
341875.0,220.3010
342500.0,240.1995
343125.0,239.6869
343750.0,236.4664
344375.0,238.4558
345000.0,47.6966
345625.0,51.7824
346250.0,46.7953
346875.0,46.2784
347500.0,35.6060
348125.0,35.0903
348750.0,34.6977
349375.0,35.3557
350000.0,224.2048
350625.0,228.7608
351250.0,225.5753
351875.0,216.3877
352500.0,235.1271
353125.0,233.3184
353750.0,223.2040
354375.0,217.6547
355000.0,48.2888
355625.0,47.4417
356250.0,43.5969
356875.0,46.8402
357500.0,37.4848
358125.0,35.3356
358750.0,37.3512
359375.0,34.3086
360000.0,247.4998
360625.0,246.4762
361250.0,229.0708
361875.0,236.2161
362500.0,204.0449
363125.0,218.5864
363750.0,228.5922
364375.0,219.5633
365000.0,48.6788
365625.0,51.6936
366250.0,44.2350
366875.0,45.0320
367500.0,37.4356
368125.0,39.9806
368750.0,34.7386
369375.0,37.4607
370000.0,245.4896
370625.0,206.4177
371250.0,210.5880
371875.0,220.2344
372500.0,219.1434
373125.0,234.1418
373750.0,227.7187
374375.0,205.0317
375000.0,48.2112
375625.0,45.6428
376250.0,49.9950
376875.0,45.5252
377500.0,35.8223
378125.0,38.0011
378750.0,38.4114
379375.0,37.8290
380000.0,212.4471
380625.0,238.2412
381250.0,220.0020
381875.0,234.7292
382500.0,215.4847
383125.0,237.1773
383750.0,222.6435
384375.0,217.1214
385000.0,48.6775
385625.0,47.5679
386250.0,45.5572
386875.0,50.4103
387500.0,36.1848
388125.0,37.0594
388750.0,37.4975
389375.0,35.8536
390000.0,230.3003
390625.0,218.9987
391250.0,220.3691
391875.0,240.3297
392500.0,213.2934
393125.0,197.8562
393750.0,243.1230
394375.0,253.6799
395000.0,46.0476
395625.0,42.4484
396250.0,46.2704
396875.0,46.3274
397500.0,36.6486
398125.0,34.9402
398750.0,38.0722
399375.0,37.9703
400000.0,214.6649
400625.0,240.1107
401250.0,255.8111
401875.0,233.9947
402500.0,228.0870
403125.0,230.3528
403750.0,239.1370
404375.0,211.9242
405000.0,47.3863
405625.0,46.0824
406250.0,51.3424
406875.0,46.5907
407500.0,40.0856
408125.0,34.9581
408750.0,38.0864
409375.0,37.5909
410000.0,215.2232
410625.0,226.9957
411250.0,238.6408
411875.0,221.3573
412500.0,205.9654
413125.0,224.8024
413750.0,214.8477
414375.0,221.1487
415000.0,46.8083
415625.0,42.9917
416250.0,43.2032
416875.0,48.1329
417500.0,36.0330
418125.0,32.2552
418750.0,38.4520
419375.0,37.5039
420000.0,223.7191
420625.0,216.7248
421250.0,241.6954
421875.0,236.0525
422500.0,259.6382
423125.0,236.8742
423750.0,236.4974
424375.0,230.0636
425000.0,48.9194
425625.0,48.4690
426250.0,49.9416
426875.0,45.7749
427500.0,36.1945
428125.0,36.1137
428750.0,38.4630
429375.0,39.7720
430000.0,219.8380
430625.0,220.2213
431250.0,228.5334
431875.0,222.2352
432500.0,235.7106
433125.0,199.6675
433750.0,215.6996
434375.0,216.1978
435000.0,41.5472
435625.0,44.7354
436250.0,44.8494
436875.0,46.5274
437500.0,39.0590
438125.0,36.5466
438750.0,35.0930
439375.0,36.8946
440000.0,244.1704
440625.0,220.6789
441250.0,221.4373
441875.0,238.4792
442500.0,229.4302
443125.0,239.5108
443750.0,231.8417
444375.0,240.1393
445000.0,44.5676
445625.0,46.9716
446250.0,46.5049
446875.0,44.1427
447500.0,34.1076
448125.0,38.2686
448750.0,36.3507
449375.0,35.1088
450000.0,223.9180
450625.0,237.6902
451250.0,199.3417
451875.0,208.1628
452500.0,214.6175
453125.0,241.4383
453750.0,228.1791
454375.0,233.6323
455000.0,44.3206
455625.0,44.3691
456250.0,48.0524
456875.0,47.1369
457500.0,38.0152
458125.0,36.6528
458750.0,37.5146
459375.0,37.2925
460000.0,241.0221
460625.0,241.3613
461250.0,213.2095
461875.0,205.9317
462500.0,243.6202
463125.0,245.7776
463750.0,220.1608
464375.0,210.4259
465000.0,47.2327
465625.0,49.1875
466250.0,51.2243
466875.0,48.2133
467500.0,36.3123
468125.0,35.3477
468750.0,37.0212
469375.0,36.4464
470000.0,213.5805
470625.0,248.0485
471250.0,245.0831
471875.0,237.7805
472500.0,214.6404
473125.0,234.6190
473750.0,232.1958
474375.0,229.9786
475000.0,49.9367
475625.0,48.4931
476250.0,48.7390
476875.0,48.4967
477500.0,37.6305
478125.0,33.7003
478750.0,37.1547
479375.0,35.9710
480000.0,217.1538
480625.0,251.5091
481250.0,252.0563
481875.0,247.7670
482500.0,234.9605
483125.0,247.6673
483750.0,232.1398
484375.0,234.3524
485000.0,44.4303
485625.0,47.9329
486250.0,47.1419
486875.0,43.9388
487500.0,36.9053
488125.0,36.8525
488750.0,40.3255
489375.0,38.6543
490000.0,225.1288
490625.0,227.7989
491250.0,225.4974
491875.0,222.7172
492500.0,212.8227
493125.0,223.3007
493750.0,216.6064
494375.0,210.9340
495000.0,48.2014
495625.0,47.9195
496250.0,42.8012
496875.0,46.7117
497500.0,38.8420
498125.0,38.9596
498750.0,38.8978
499375.0,37.0720
500000.0,222.1975
500625.0,219.4291
501250.0,235.9974
501875.0,236.3996
502500.0,246.9330
503125.0,244.7598
503750.0,230.4661
504375.0,217.5672
505000.0,46.2501
505625.0,47.5105
506250.0,46.5251
506875.0,45.6419
507500.0,37.4678
508125.0,36.0677
508750.0,35.8381
509375.0,37.5762
510000.0,220.4776
510625.0,227.7462
511250.0,228.0735
511875.0,212.1814
512500.0,219.5860
513125.0,241.1750
513750.0,211.9266
514375.0,201.1876
515000.0,42.6247
515625.0,47.0684
516250.0,47.0727
516875.0,46.7236
517500.0,39.2463
518125.0,32.0553
518750.0,37.7325
519375.0,39.8887
520000.0,218.9177
520625.0,227.5942
521250.0,223.2665
521875.0,221.6256
522500.0,228.2154
523125.0,248.5588
523750.0,253.3137
524375.0,228.1031
525000.0,51.4769
525625.0,47.0836
526250.0,51.1212
526875.0,46.7807
527500.0,37.2425
528125.0,37.6761
528750.0,42.8809
529375.0,38.5749
530000.0,217.0433
530625.0,235.9012
531250.0,220.9294
531875.0,219.4903
532500.0,235.2218
533125.0,225.3497
533750.0,228.1340
534375.0,225.1573
535000.0,47.7910
535625.0,47.9987
536250.0,42.4481
536875.0,48.5664
537500.0,35.1833
538125.0,34.3317
538750.0,36.8919
539375.0,37.1554
540000.0,223.9553
540625.0,241.6400
541250.0,216.4308
541875.0,227.2795
542500.0,225.2155
543125.0,231.4596
543750.0,235.2348
544375.0,220.3084
545000.0,48.7021
545625.0,47.1481
546250.0,42.5539
546875.0,42.3973
547500.0,36.9772
548125.0,36.5912
548750.0,36.8087
549375.0,36.9482
550000.0,227.5375
550625.0,235.6611
551250.0,212.5001
551875.0,211.8153
552500.0,212.7001
553125.0,228.2503
553750.0,239.0057
554375.0,220.1474
555000.0,41.1210
555625.0,42.9956
556250.0,45.0424
556875.0,45.6893
557500.0,36.2445
558125.0,37.0714
558750.0,36.4233
559375.0,38.9413
560000.0,224.1582
560625.0,221.9971
561250.0,237.5550
561875.0,214.1866
562500.0,236.5204
563125.0,233.1896
563750.0,230.2897
564375.0,250.4240
565000.0,45.5378
565625.0,51.8417
566250.0,46.4702
566875.0,43.9990
567500.0,37.1294
568125.0,35.0089
568750.0,35.6093
569375.0,37.7345
570000.0,231.2503
570625.0,218.0006
571250.0,236.1083
571875.0,238.0220
572500.0,241.1584
573125.0,230.9559
573750.0,240.3386
574375.0,203.8410
575000.0,46.2529
575625.0,44.9625
576250.0,47.2802
576875.0,45.6571
577500.0,36.6926
578125.0,40.4820
578750.0,36.6860
579375.0,37.7655
580000.0,229.3057
580625.0,232.8783
581250.0,232.0698
581875.0,237.2006
582500.0,245.5176
583125.0,251.1098
583750.0,235.5916
584375.0,238.8387
585000.0,44.2955
585625.0,46.7935
586250.0,49.2097
586875.0,49.0350
587500.0,37.3915
588125.0,38.6398
588750.0,37.9079
589375.0,39.2206
590000.0,228.2553
590625.0,220.9984
591250.0,228.7782
591875.0,192.0308
592500.0,229.3075
593125.0,183.9554
593750.0,205.6110
594375.0,230.0824
595000.0,48.1222
595625.0,44.2683
596250.0,45.3266
596875.0,50.2208
597500.0,36.1045
598125.0,41.1494
598750.0,36.9964
599375.0,37.7549
600000.0,250.7557
600625.0,233.5199
601250.0,220.3728
601875.0,230.7272
602500.0,231.5869
603125.0,216.1690
603750.0,229.0323
604375.0,223.3906
605000.0,49.1722
605625.0,47.0813
606250.0,46.3354
606875.0,46.7505
607500.0,37.4128
608125.0,38.1411
608750.0,35.1505
609375.0,35.0731
610000.0,237.4276
610625.0,220.3612
611250.0,209.0605
611875.0,229.9929
612500.0,230.2129
613125.0,207.7795
613750.0,227.5817
614375.0,233.2753
615000.0,47.8798
615625.0,48.4852
616250.0,43.7000
616875.0,47.7779
617500.0,36.4402
618125.0,36.1068
618750.0,38.6105
619375.0,39.7367
620000.0,252.8147
620625.0,247.2518
621250.0,230.7271
621875.0,236.0916
622500.0,240.8951
623125.0,233.4057
623750.0,233.5169
624375.0,241.5555
625000.0,46.8607
625625.0,45.2862
626250.0,46.0260
626875.0,48.4897
627500.0,37.0055
628125.0,37.6294
628750.0,38.2396
629375.0,36.3065
630000.0,233.5078
630625.0,229.2620
631250.0,211.1084
631875.0,241.2259
632500.0,219.3666
633125.0,206.3802
633750.0,213.2433
634375.0,213.5132
635000.0,47.1226
635625.0,46.3565
636250.0,46.2084
636875.0,48.4563
637500.0,37.6288
638125.0,37.5847
638750.0,37.7582
639375.0,38.1398
640000.0,207.5477
640625.0,227.7725
641250.0,206.7096
641875.0,232.4183
642500.0,231.9463
643125.0,244.1282
643750.0,245.7766
644375.0,234.3522
645000.0,45.8242
645625.0,48.1401
646250.0,45.7594
646875.0,46.9967
647500.0,38.8244
648125.0,35.9681
648750.0,38.4905
649375.0,38.2532
650000.0,214.2586
650625.0,235.9563
651250.0,232.8589
651875.0,226.1467
652500.0,216.4239
653125.0,215.3339
653750.0,218.9513
654375.0,231.1042
655000.0,44.7543
655625.0,48.0282
656250.0,44.0819
656875.0,46.5204
657500.0,37.2028
658125.0,41.5235
658750.0,34.4520
659375.0,39.7232
660000.0,233.7382
660625.0,236.7696
661250.0,233.3728
661875.0,237.1588
662500.0,230.2173
663125.0,248.8670
663750.0,226.7049
664375.0,245.1339
665000.0,45.4857
665625.0,46.8584
666250.0,44.4809
666875.0,48.0693
667500.0,39.6735
668125.0,36.8569
668750.0,36.6358
669375.0,34.9380
670000.0,222.4205
670625.0,207.0811
671250.0,214.7301
671875.0,227.5513
672500.0,239.8389
673125.0,256.6036
673750.0,218.4009
674375.0,241.1471
675000.0,47.5728
675625.0,46.6446
676250.0,48.0166
676875.0,47.1455
677500.0,37.2042
678125.0,36.2446
678750.0,34.4135
679375.0,34.1443
680000.0,239.5776
680625.0,228.7903
681250.0,225.0854
681875.0,232.0987
682500.0,241.2212
683125.0,234.0922
683750.0,224.3898
684375.0,246.2250
685000.0,50.7111
685625.0,48.1622
686250.0,49.2881
686875.0,49.9186
687500.0,39.0907
688125.0,38.1361
688750.0,38.1069
689375.0,37.9614
690000.0,212.6550
690625.0,232.8831
691250.0,209.7471
691875.0,216.0608
692500.0,239.6651
693125.0,234.4525
693750.0,241.7332
694375.0,221.9437
695000.0,44.2922
695625.0,46.4350
696250.0,47.2398
696875.0,47.1856
697500.0,39.0973
698125.0,36.3316
698750.0,37.6513
699375.0,35.1710
700000.0,237.2237
700625.0,232.0361
701250.0,223.3022
701875.0,229.2644
702500.0,229.8636
703125.0,228.8662
703750.0,252.5476
704375.0,230.8580
705000.0,46.4268
705625.0,42.0710
706250.0,44.8986
706875.0,46.3818
707500.0,35.7312
708125.0,39.5562
708750.0,36.6949
709375.0,39.3836
710000.0,225.6942
710625.0,225.4188
711250.0,224.0010
711875.0,225.0427
712500.0,244.3364
713125.0,198.9044
713750.0,202.4826
714375.0,218.8893
715000.0,47.0341
715625.0,48.6217
716250.0,48.1118
716875.0,46.0970
717500.0,38.8852
718125.0,38.9059
718750.0,37.3405
719375.0,38.7809
720000.0,235.1627
720625.0,225.4868
721250.0,240.0947
721875.0,233.2831
722500.0,232.0155
723125.0,249.0863
723750.0,203.5699
724375.0,215.5549
725000.0,44.2104
725625.0,46.1463
726250.0,46.4017
726875.0,43.4578
727500.0,35.1775
728125.0,35.4074
728750.0,41.5462
729375.0,40.3332
730000.0,220.3678
730625.0,220.9097
731250.0,212.0715
731875.0,203.5335
732500.0,223.6851
733125.0,213.7742
733750.0,224.0454
734375.0,206.9977
735000.0,45.2094
735625.0,47.3493
736250.0,47.8606
736875.0,47.9811
737500.0,34.5571
738125.0,38.5812
738750.0,35.5196
739375.0,38.1708
740000.0,231.8766
740625.0,216.0339
741250.0,228.3321
741875.0,236.2382
742500.0,239.1104
743125.0,230.3645
743750.0,249.7686
744375.0,243.6871
745000.0,46.3969
745625.0,48.7628
746250.0,51.5444
746875.0,51.6071
747500.0,34.7282
748125.0,35.2859
748750.0,39.7471
749375.0,35.0422
750000.0,210.1214
750625.0,219.5303
751250.0,229.7276
751875.0,223.8480
752500.0,217.6812
753125.0,217.4151
753750.0,216.9862
754375.0,215.1055
755000.0,52.3618
755625.0,47.6992
756250.0,49.0839
756875.0,45.8507
757500.0,36.6560
758125.0,35.6799
758750.0,32.0943
759375.0,34.4507
760000.0,210.9968
760625.0,205.9025
761250.0,218.1338
761875.0,247.3695
762500.0,231.4845
763125.0,246.9705
763750.0,236.7674
764375.0,241.0777
765000.0,44.8829
765625.0,48.2313
766250.0,48.7125
766875.0,45.6449
767500.0,38.0351
768125.0,38.0474
768750.0,35.9833
769375.0,34.9229
770000.0,211.6786
770625.0,225.9732
771250.0,228.6789
771875.0,216.0841
772500.0,225.2991
773125.0,231.4185
773750.0,231.9546
774375.0,242.4587
775000.0,50.0009
775625.0,44.6470
776250.0,50.9564
776875.0,45.7522
777500.0,38.9330
778125.0,37.1258
778750.0,36.2375
779375.0,33.6558
780000.0,230.0099
780625.0,213.9112
781250.0,243.2207
781875.0,249.5948
782500.0,222.7558
783125.0,235.5029
783750.0,223.5855
784375.0,224.7096
785000.0,48.8201
785625.0,46.9094
786250.0,51.0882
786875.0,45.8668
787500.0,38.8488
788125.0,37.1802
788750.0,38.4722
789375.0,36.1728
790000.0,224.4425
790625.0,223.7006
791250.0,215.5944
791875.0,232.4484
792500.0,232.3153
793125.0,231.6775
793750.0,242.2909
794375.0,241.3051
795000.0,46.1189
795625.0,47.8767
796250.0,45.5345
796875.0,47.0549
797500.0,35.8905
798125.0,39.9971
798750.0,37.6728
799375.0,36.5966
800000.0,245.8460
800625.0,206.8209
801250.0,208.6364
801875.0,241.2317
802500.0,232.7014
803125.0,234.9052
803750.0,216.6138
804375.0,231.7305
805000.0,51.7082
805625.0,48.9369
806250.0,47.3988
806875.0,45.9682
807500.0,36.2700
808125.0,33.0610
808750.0,37.4766
809375.0,38.5641
810000.0,207.2743
810625.0,217.5591
811250.0,211.9785
811875.0,214.1398
812500.0,225.6017
813125.0,201.5505
813750.0,231.9105
814375.0,233.4809
815000.0,46.4099
815625.0,41.1703
816250.0,44.6584
816875.0,49.8973
817500.0,31.8607
818125.0,36.3571
818750.0,34.8170
819375.0,38.4885
820000.0,224.1687
820625.0,236.6859
821250.0,238.5593
821875.0,253.3002
822500.0,229.6459
823125.0,236.3621
823750.0,214.7734
824375.0,245.8088
825000.0,45.2128
825625.0,45.6822
826250.0,46.9477
826875.0,43.3272
827500.0,37.4232
828125.0,38.7898
828750.0,37.5419
829375.0,34.0605
830000.0,223.6071
830625.0,233.3478
831250.0,203.8726
831875.0,212.9089
832500.0,234.8611
833125.0,228.0386
833750.0,229.6347
834375.0,245.9193
835000.0,48.1011
835625.0,48.5460
836250.0,53.3703
836875.0,46.4976
837500.0,35.5239
838125.0,37.7914
838750.0,37.8121
839375.0,36.0256
840000.0,220.0242
840625.0,258.7942
841250.0,235.7914
841875.0,223.5055
842500.0,242.6248
843125.0,230.7339
843750.0,229.0666
844375.0,238.5224
845000.0,43.9641
845625.0,47.8287
846250.0,51.4954
846875.0,48.0955
847500.0,36.3040
848125.0,36.0619
848750.0,36.2409
849375.0,36.5302
850000.0,220.7497
850625.0,235.3085
851250.0,205.5014
851875.0,234.6975
852500.0,220.7285
853125.0,229.2407
853750.0,212.3214
854375.0,239.9471
855000.0,49.9272
855625.0,49.2550
856250.0,43.4403
856875.0,48.9484
857500.0,37.7490
858125.0,34.0302
858750.0,36.9550
859375.0,37.6744
860000.0,238.4505
860625.0,234.0562
861250.0,235.3783
861875.0,249.0939
862500.0,246.2220
863125.0,198.7422
863750.0,228.3177
864375.0,230.0900
865000.0,42.8826
865625.0,47.2213
866250.0,49.9346
866875.0,44.4466
867500.0,37.6223
868125.0,35.3057
868750.0,35.7570
869375.0,39.7332
870000.0,218.8962
870625.0,230.1999
871250.0,203.9488
871875.0,245.9511
872500.0,231.7798
873125.0,222.9469
